# injm1  injm2  injecc  pol  inc  maxmatch  maxm1  maxm2
1.000000 1.000000 0.001000 3.281384 -1.277819 0.977752 0.999969 0.999969
1.000000 1.000000 0.003000 3.661416 0.657268 0.976415 0.999969 0.999969
1.000000 1.000000 0.001000 1.194613 -0.125542 0.977752 0.999969 0.999969
1.000000 1.000000 0.000000 1.295622 1.245062 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 3.479774 0.949037 0.977915 0.999969 0.999969
1.000000 1.000000 0.059000 3.947484 -0.735086 0.631515 0.999969 0.999969
1.000000 1.000000 0.010000 2.106124 -0.447872 0.957036 0.999969 0.999969
1.000000 1.000000 0.008000 4.942763 -0.902878 0.965538 0.999969 0.999969
1.000000 1.000000 0.000000 2.793307 0.008894 0.977915 0.999969 0.999969
1.000000 1.000000 0.001000 1.173062 0.897881 0.977752 0.999969 0.999969
1.000000 1.000000 0.009000 4.697390 0.077271 0.961643 0.999969 0.999969
1.000000 1.000000 0.053000 4.595030 -1.450285 0.661457 0.999969 0.999969
1.000000 1.000000 0.000000 5.455483 1.415146 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 4.934193 -0.658078 0.977915 0.999969 0.999969
1.000000 1.000000 0.024000 4.355642 0.197050 0.843644 0.999969 0.999969
1.000000 1.000000 0.001000 1.512891 -1.271520 0.977752 0.999969 0.999969
1.000000 1.000000 0.000000 3.584980 0.075471 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 2.549940 -1.212373 0.977915 0.999969 0.999969
1.000000 1.000000 0.137000 0.753551 1.183021 0.398012 0.999969 0.999969
1.000000 1.000000 0.000000 4.948503 -1.373305 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 5.582377 1.015845 0.977915 0.999969 0.999969
1.000000 1.000000 0.001000 2.879879 1.233459 0.977752 0.999969 0.999969
1.000000 1.000000 0.000000 6.109169 -1.355735 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 1.237524 0.016593 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 2.477483 -1.160650 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 4.110939 0.047273 0.977915 0.999969 0.999969
1.000000 1.000000 0.002000 3.258530 0.134142 0.977259 0.999969 0.999969
1.000000 1.000000 0.001000 5.399932 0.551294 0.977752 0.999969 0.999969
1.000000 1.000000 0.002000 0.449264 -0.251199 0.977259 0.999969 0.999969
1.000000 1.000000 0.005000 4.425962 0.156777 0.973546 0.999969 0.999969
1.000000 1.000000 0.004000 3.522618 0.037629 0.975191 0.999969 0.999969
1.000000 1.000000 0.000000 1.864761 0.910088 0.977915 0.999969 0.999969
1.000000 1.000000 0.001000 5.347456 -0.242816 0.977752 0.999969 0.999969
1.000000 1.000000 0.002000 3.131760 -0.383593 0.977259 0.999969 0.999969
1.000000 1.000000 0.007000 4.114168 0.770092 0.968779 0.999969 0.999969
1.000000 1.000000 0.005000 4.459565 0.399569 0.973546 0.999969 0.999969
1.000000 1.000000 0.000000 0.874673 0.130721 0.977915 0.999969 0.999969
1.000000 1.000000 0.005000 1.364839 -0.768091 0.973546 0.999969 0.999969
1.000000 1.000000 0.000000 2.659306 0.808331 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 5.855606 -0.421156 0.977915 0.999969 0.999969
1.000000 1.000000 0.007000 2.501702 -0.307912 0.968779 0.999969 0.999969
1.000000 1.000000 0.001000 0.572299 0.512510 0.977752 0.999969 0.999969
1.000000 1.000000 0.002000 3.598149 1.469318 0.977259 0.999969 0.999969
1.000000 1.000000 0.003000 3.446367 0.686554 0.976415 0.999969 0.999969
1.000000 1.000000 0.001000 2.214246 1.216826 0.977752 0.999969 0.999969
1.000000 1.000000 0.000000 3.625061 -1.262381 0.977915 0.999969 0.999969
1.000000 1.000000 0.001000 0.312190 0.595361 0.977752 0.999969 0.999969
1.000000 1.000000 0.000000 1.125294 0.244967 0.977915 0.999969 0.999969
1.000000 1.000000 0.002000 6.134034 1.155813 0.977259 0.999969 0.999969
1.000000 1.000000 0.000000 4.830193 0.894420 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 1.933242 0.344952 0.977915 0.999969 0.999969
1.000000 1.000000 0.001000 0.379584 1.441708 0.977752 0.999969 0.999969
1.000000 1.000000 0.003000 3.734852 1.406278 0.976415 0.999969 0.999969
1.000000 1.000000 0.000000 2.691143 -0.859077 0.977915 0.999969 0.999969
1.000000 1.000000 0.002000 3.839399 -1.212954 0.977259 0.999969 0.999969
1.000000 1.000000 0.000000 5.087444 0.778741 0.977915 0.999969 0.999969
1.000000 1.000000 0.617000 6.140941 -0.866432 0.132030 0.999969 0.999969
1.000000 1.000000 0.001000 6.238809 -0.741245 0.977752 0.999969 0.999969
1.000000 1.000000 0.088000 2.831247 1.092960 0.514757 0.999969 0.999969
1.000000 1.000000 0.000000 3.929173 -0.977229 0.977915 0.999969 0.999969
1.000000 1.000000 0.012000 4.180499 1.352633 0.945516 0.999969 0.999969
1.000000 1.000000 0.003000 6.277874 -0.373213 0.976415 0.999969 0.999969
1.000000 1.000000 0.025000 6.222524 1.445952 0.837766 0.999969 0.999969
1.000000 1.000000 0.000000 5.155015 0.191455 0.977915 0.999969 0.999969
1.000000 1.000000 0.011000 0.287307 -0.228318 0.951671 0.999969 0.999969
1.000000 1.000000 0.001000 3.654978 -0.047466 0.977752 0.999969 0.999969
1.000000 1.000000 0.001000 2.810559 0.009314 0.977752 0.999969 0.999969
1.000000 1.000000 0.001000 2.273801 -0.420903 0.977752 0.999969 0.999969
1.000000 1.000000 0.162000 0.430316 -1.222373 0.359294 0.999969 0.999969
1.000000 1.000000 0.000000 6.033964 0.967523 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 5.144369 1.078458 0.977915 0.999969 0.999969
1.000000 1.000000 0.002000 3.938271 -0.508571 0.977259 0.999969 0.999969
1.000000 1.000000 0.000000 4.920110 -1.256875 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 3.169119 -0.619371 0.977915 0.999969 0.999969
1.000000 1.000000 0.164000 6.092547 0.883944 0.356448 0.999969 0.999969
1.000000 1.000000 0.000000 0.203583 0.605790 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 0.320633 -0.839114 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 0.062878 1.293361 0.977915 0.999969 0.999969
1.000000 1.000000 0.003000 5.933981 -0.884589 0.976415 0.999969 0.999969
1.000000 1.000000 0.002000 3.775737 1.316473 0.977259 0.999969 0.999969
1.000000 1.000000 0.000000 5.716070 -1.419233 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 2.545468 -0.453254 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 1.143470 -1.087237 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 1.313747 -0.032782 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 4.308010 -1.458990 0.977915 0.999969 0.999969
1.000000 1.000000 0.034000 1.326896 0.878530 0.777943 0.999969 0.999969
1.000000 1.000000 0.001000 1.706903 -1.245134 0.977752 0.999969 0.999969
1.000000 1.000000 0.001000 3.817827 0.921801 0.977752 0.999969 0.999969
1.000000 1.000000 0.012000 4.113879 -0.520707 0.945516 0.999969 0.999969
1.000000 1.000000 0.000000 5.011894 -1.103066 0.977915 0.999969 0.999969
1.000000 1.000000 0.016000 1.133838 -1.528406 0.913412 0.999969 0.999969
1.000000 1.000000 0.002000 1.706872 -0.703191 0.977259 0.999969 0.999969
1.000000 1.000000 0.000000 4.027587 -0.439345 0.977915 0.999969 0.999969
1.000000 1.000000 0.002000 1.449784 -0.396929 0.977259 0.999969 0.999969
1.000000 1.000000 0.081000 0.401453 0.146306 0.539049 0.999969 0.999969
1.000000 1.000000 0.000000 2.410076 1.458665 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 5.250696 0.081771 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 4.107728 0.582191 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 5.544598 0.990813 0.977915 0.999969 0.999969
1.000000 1.000000 0.008000 4.458577 0.905932 0.965538 0.999969 0.999969
1.000000 1.000000 0.002000 0.151299 -0.058324 0.977259 0.999969 0.999969
1.000000 1.000000 0.000000 2.225578 -0.197769 0.977915 0.999969 0.999969
1.000000 1.000000 0.001000 1.444306 -0.652931 0.977752 0.999969 0.999969
1.000000 1.000000 0.012000 2.348016 0.110444 0.945516 0.999969 0.999969
1.000000 1.000000 0.000000 4.304347 1.240795 0.977915 0.999969 0.999969
1.000000 1.000000 0.028000 4.483545 -0.487491 0.822177 0.999969 0.999969
1.000000 1.000000 0.000000 4.035490 -1.170333 0.977915 0.999969 0.999969
1.000000 1.000000 0.005000 2.840404 0.253112 0.973546 0.999969 0.999969
1.000000 1.000000 0.000000 4.326318 -0.239355 0.977915 0.999969 0.999969
1.000000 1.000000 0.001000 2.174504 0.131139 0.977752 0.999969 0.999969
1.000000 1.000000 0.003000 4.264924 -1.265983 0.976415 0.999969 0.999969
1.000000 1.000000 0.000000 1.555354 0.749450 0.977915 0.999969 0.999969
1.000000 1.000000 0.027000 1.624528 0.411549 0.827366 0.999969 0.999969
1.000000 1.000000 0.003000 1.973689 1.201044 0.976415 0.999969 0.999969
1.000000 1.000000 0.005000 2.681098 0.884340 0.973546 0.999969 0.999969
1.000000 1.000000 0.014000 1.981369 0.264551 0.930849 0.999969 0.999969
1.000000 1.000000 0.000000 0.909841 -0.543193 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 4.098774 -0.483369 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 3.664138 -1.101225 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 5.653234 1.232182 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 5.732781 -1.473510 0.977915 0.999969 0.999969
1.000000 1.000000 0.002000 6.095784 -0.771946 0.977259 0.999969 0.999969
1.000000 1.000000 0.000000 0.488118 1.352732 0.977915 0.999969 0.999969
1.000000 1.000000 0.001000 5.828957 0.071336 0.977752 0.999969 0.999969
1.000000 1.000000 0.000000 0.724907 -1.326174 0.977915 0.999969 0.999969
1.000000 1.000000 0.007000 5.207295 0.976154 0.968779 0.999969 0.999969
1.000000 1.000000 0.000000 0.087699 1.532496 0.977915 0.999969 0.999969
1.000000 1.000000 0.159000 5.144574 -0.820838 0.363393 0.999969 0.999969
1.000000 1.000000 0.029000 4.444742 -1.365529 0.816525 0.999969 0.999969
1.000000 1.000000 0.070000 5.950560 -0.737429 0.582111 0.999969 0.999969
1.000000 1.000000 0.001000 2.179811 -0.597433 0.977752 0.999969 0.999969
1.000000 1.000000 0.001000 4.840107 -1.163005 0.977752 0.999969 0.999969
1.000000 1.000000 0.000000 4.924339 -0.648718 0.977915 0.999969 0.999969
1.000000 1.000000 0.004000 1.532549 -0.218728 0.975191 0.999969 0.999969
1.000000 1.000000 0.002000 1.038233 0.361118 0.977259 0.999969 0.999969
1.000000 1.000000 0.006000 0.009504 0.246007 0.971427 0.999969 0.999969
1.000000 1.000000 0.000000 4.068828 0.580210 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 3.642546 -1.397367 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 3.813258 -0.918491 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 2.174164 0.885904 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 1.564560 -0.657606 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 2.490320 -1.258908 0.977915 0.999969 0.999969
1.000000 1.000000 0.032000 0.630204 1.278169 0.794933 0.999969 0.999969
1.000000 1.000000 0.007000 0.478827 -1.217273 0.968779 0.999969 0.999969
1.000000 1.000000 0.000000 4.338023 -0.063934 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 3.703189 1.295802 0.977915 0.999969 0.999969
1.000000 1.000000 0.001000 5.221707 -0.420407 0.977752 0.999969 0.999969
1.000000 1.000000 0.000000 0.539788 1.280329 0.977915 0.999969 0.999969
1.000000 1.000000 0.007000 0.183085 0.603144 0.968779 0.999969 0.999969
1.000000 1.000000 0.470000 3.581201 -0.047014 0.167507 0.999969 0.999969
1.000000 1.000000 0.002000 5.848386 0.053208 0.977259 0.999969 0.999969
1.000000 1.000000 0.000000 3.993455 0.940668 0.977915 0.999969 0.999969
1.000000 1.000000 0.001000 2.245231 -0.896047 0.977752 0.999969 0.999969
1.000000 1.000000 0.002000 3.886932 -0.714198 0.977259 0.999969 0.999969
1.000000 1.000000 0.000000 1.670992 0.432318 0.977915 0.999969 0.999969
1.000000 1.000000 0.012000 0.497993 -1.247161 0.945516 0.999969 0.999969
1.000000 1.000000 0.003000 1.554028 -1.553790 0.976415 0.999969 0.999969
1.000000 1.000000 0.000000 3.214662 -0.209887 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 3.267801 -0.747511 0.977915 0.999969 0.999969
1.000000 1.000000 0.001000 3.190531 0.576458 0.977752 0.999969 0.999969
1.000000 1.000000 0.000000 1.005268 0.037893 0.977915 0.999969 0.999969
1.000000 1.000000 0.002000 3.008205 0.440194 0.977259 0.999969 0.999969
1.000000 1.000000 0.003000 2.024593 -0.113297 0.976415 0.999969 0.999969
1.000000 1.000000 0.000000 0.199791 -0.870110 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 1.276994 -1.426962 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 0.529315 0.270556 0.977915 0.999969 0.999969
1.000000 1.000000 0.003000 3.967426 1.350340 0.976415 0.999969 0.999969
1.000000 1.000000 0.000000 4.663962 0.963389 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 2.596509 -1.304932 0.977915 0.999969 0.999969
1.000000 1.000000 0.005000 4.447052 0.496164 0.973546 0.999969 0.999969
1.000000 1.000000 0.002000 1.672179 0.597593 0.977259 0.999969 0.999969
1.000000 1.000000 0.008000 5.500463 -1.253981 0.965538 0.999969 0.999969
1.000000 1.000000 0.001000 1.629446 -1.267282 0.977752 0.999969 0.999969
1.000000 1.000000 0.000000 4.899711 -0.887251 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 5.196864 0.945418 0.977915 0.999969 0.999969
1.000000 1.000000 0.002000 3.825615 -0.044577 0.977259 0.999969 0.999969
1.000000 1.000000 0.032000 3.508880 -0.338811 0.794933 0.999969 0.999969
1.000000 1.000000 0.000000 4.816031 0.693059 0.977915 0.999969 0.999969
1.000000 1.000000 0.018000 3.564249 0.230228 0.894257 0.999969 0.999969
1.000000 1.000000 0.000000 3.277326 0.810109 0.977915 0.999969 0.999969
1.000000 1.000000 0.001000 3.598231 0.868543 0.977752 0.999969 0.999969
1.000000 1.000000 0.000000 0.272418 -0.615066 0.977915 0.999969 0.999969
1.000000 1.000000 0.004000 0.763159 0.068873 0.975191 0.999969 0.999969
1.000000 1.000000 0.001000 0.125706 0.607988 0.977752 0.999969 0.999969
1.000000 1.000000 0.002000 1.535511 -1.320524 0.977259 0.999969 0.999969
1.000000 1.000000 0.013000 2.682608 -1.563083 0.938567 0.999969 0.999969
1.000000 1.000000 0.233000 4.079097 -1.015896 0.283605 0.999969 0.999969
1.000000 1.000000 0.005000 5.846797 0.357257 0.973546 0.999969 0.999969
1.000000 1.000000 0.001000 6.147404 -1.102767 0.977752 0.999969 0.999969
1.000000 1.000000 0.001000 1.181427 0.613308 0.977752 0.999969 0.999969
1.000000 1.000000 0.000000 3.045675 -0.759266 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 5.139547 -1.154707 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 0.302586 0.609862 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 5.676493 0.968960 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 0.538665 0.436319 0.977915 0.999969 0.999969
1.000000 1.000000 0.002000 4.000097 -0.510065 0.977259 0.999969 0.999969
1.000000 1.000000 0.000000 5.892987 -0.792559 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 1.922715 1.189315 0.977915 0.999969 0.999969
1.000000 1.000000 0.001000 0.399421 -1.342313 0.977752 0.999969 0.999969
1.000000 1.000000 0.018000 0.030540 -1.366768 0.894257 0.999969 0.999969
1.000000 1.000000 0.001000 1.001026 -0.683311 0.977752 0.999969 0.999969
1.000000 1.000000 0.000000 0.592777 0.316517 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 6.212131 -0.196909 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 5.838318 0.804165 0.977915 0.999969 0.999969
1.000000 1.000000 0.308000 1.424633 1.457004 0.233122 0.999969 0.999969
1.000000 1.000000 0.009000 0.077954 1.499321 0.961643 0.999969 0.999969
1.000000 1.000000 0.000000 0.343559 -0.048677 0.977915 0.999969 0.999969
1.000000 1.000000 0.002000 4.109549 -0.543519 0.977259 0.999969 0.999969
1.000000 1.000000 0.001000 3.262755 -0.955601 0.977752 0.999969 0.999969
1.000000 1.000000 0.000000 4.637892 1.279345 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 5.244715 0.269510 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 4.623052 -0.021535 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 3.103667 -1.152160 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 1.910218 -0.803391 0.977915 0.999969 0.999969
1.000000 1.000000 0.001000 0.772605 -0.143132 0.977752 0.999969 0.999969
1.000000 1.000000 0.001000 1.863345 -1.294663 0.977752 0.999969 0.999969
1.000000 1.000000 0.022000 0.761335 -0.413351 0.857775 0.999969 0.999969
1.000000 1.000000 0.466000 1.897499 -0.340164 0.168718 0.999969 0.999969
1.000000 1.000000 0.004000 4.026415 0.306039 0.975191 0.999969 0.999969
1.000000 1.000000 0.025000 1.079857 -0.544679 0.837766 0.999969 0.999969
1.000000 1.000000 0.000000 0.147230 1.086607 0.977915 0.999969 0.999969
1.000000 1.000000 0.001000 5.519639 -1.245359 0.977752 0.999969 0.999969
1.000000 1.000000 0.001000 3.835304 -0.777851 0.977752 0.999969 0.999969
1.000000 1.000000 0.000000 3.540084 -1.393095 0.977915 0.999969 0.999969
1.000000 1.000000 0.008000 2.607660 -1.115190 0.965538 0.999969 0.999969
1.000000 1.000000 0.000000 1.911541 -0.837097 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 5.505078 -1.116883 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 4.845765 0.662100 0.977915 0.999969 0.999969
1.000000 1.000000 0.006000 5.105285 0.167352 0.971427 0.999969 0.999969
1.000000 1.000000 0.002000 0.138097 0.675544 0.977259 0.999969 0.999969
1.000000 1.000000 0.011000 1.117270 0.713555 0.951671 0.999969 0.999969
1.000000 1.000000 0.000000 4.500816 0.074106 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 4.669142 -0.711845 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 0.158200 -0.746251 0.977915 0.999969 0.999969
1.000000 1.000000 0.003000 4.087967 -1.261916 0.976415 0.999969 0.999969
1.000000 1.000000 0.000000 2.611802 0.547785 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 3.757733 -0.781329 0.977915 0.999969 0.999969
1.000000 1.000000 0.003000 3.002314 -0.393241 0.976415 0.999969 0.999969
1.000000 1.000000 0.001000 4.199614 0.991920 0.977752 0.999969 0.999969
1.000000 1.000000 0.008000 2.308082 0.595908 0.965538 0.999969 0.999969
1.000000 1.000000 0.002000 3.882994 0.527867 0.977259 0.999969 0.999969
1.000000 1.000000 0.000000 0.421075 -1.142526 0.977915 0.999969 0.999969
1.000000 1.000000 0.002000 4.594580 0.383756 0.977259 0.999969 0.999969
1.000000 1.000000 0.001000 2.953647 -0.529137 0.977752 0.999969 0.999969
1.000000 1.000000 0.001000 5.754603 -0.613644 0.977752 0.999969 0.999969
1.000000 1.000000 0.000000 0.780011 0.702399 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 0.452855 1.412447 0.977915 0.999969 0.999969
1.000000 1.000000 0.272000 0.311408 -1.405103 0.254807 0.999969 0.999969
1.000000 1.000000 0.000000 4.441746 0.589674 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 1.394380 0.224070 0.977915 0.999969 0.999969
1.000000 1.000000 0.139000 3.300630 -0.629717 0.394697 0.999969 0.999969
1.000000 1.000000 0.002000 6.046179 -0.246670 0.977259 0.999969 0.999969
1.000000 1.000000 0.000000 2.319006 -0.153553 0.977915 0.999969 0.999969
1.000000 1.000000 0.004000 1.826998 -0.876434 0.975191 0.999969 0.999969
1.000000 1.000000 0.002000 4.237579 -0.511200 0.977259 0.999969 0.999969
1.000000 1.000000 0.000000 3.333440 0.293982 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 2.146617 0.428140 0.977915 0.999969 0.999969
1.000000 1.000000 0.001000 4.647291 1.021151 0.977752 0.999969 0.999969
1.000000 1.000000 0.001000 3.460743 0.785864 0.977752 0.999969 0.999969
1.000000 1.000000 0.000000 5.094984 -0.687899 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 5.901668 -0.261592 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 2.571844 1.035574 0.977915 0.999969 0.999969
1.000000 1.000000 0.001000 3.264652 -1.083326 0.977752 0.999969 0.999969
1.000000 1.000000 0.001000 2.645252 1.097349 0.977752 0.999969 0.999969
1.000000 1.000000 0.010000 2.036265 -0.659469 0.957036 0.999969 0.999969
1.000000 1.000000 0.004000 3.076892 1.429404 0.975191 0.999969 0.999969
1.000000 1.000000 0.004000 2.536470 -0.563504 0.975191 0.999969 0.999969
1.000000 1.000000 0.000000 5.543596 -0.255668 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 0.135308 0.893667 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 3.694674 0.593330 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 5.072793 0.904628 0.977915 0.999969 0.999969
1.000000 1.000000 0.002000 3.066950 0.978626 0.977259 0.999969 0.999969
1.000000 1.000000 0.004000 6.124571 1.000658 0.975191 0.999969 0.999969
1.000000 1.000000 0.000000 3.835572 0.529574 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 4.618785 -0.142819 0.977915 0.999969 0.999969
1.000000 1.000000 0.001000 2.922110 -0.190054 0.977752 0.999969 0.999969
1.000000 1.000000 0.008000 2.603016 -0.889929 0.965538 0.999969 0.999969
1.000000 1.000000 0.001000 1.069889 -0.255342 0.977752 0.999969 0.999969
1.000000 1.000000 0.036000 5.409017 -1.050738 0.762547 0.999969 0.999969
1.000000 1.000000 0.001000 3.882592 0.157408 0.977752 0.999969 0.999969
1.000000 1.000000 0.018000 1.665344 1.309647 0.894257 0.999969 0.999969
1.000000 1.000000 0.005000 4.921025 0.278163 0.973546 0.999969 0.999969
1.000000 1.000000 0.738000 0.789643 0.366558 0.111873 0.999969 0.999969
1.000000 1.000000 0.000000 1.983272 -0.693772 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 4.416716 1.038518 0.977915 0.999969 0.999969
1.000000 1.000000 0.002000 0.521537 0.771149 0.977259 0.999969 0.999969
1.000000 1.000000 0.000000 6.053987 -0.614652 0.977915 0.999969 0.999969
1.000000 1.000000 0.002000 3.623834 0.710949 0.977259 0.999969 0.999969
1.000000 1.000000 0.000000 1.782132 0.272465 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 0.907803 -0.502100 0.977915 0.999969 0.999969
1.000000 1.000000 0.001000 0.903515 1.565910 0.977752 0.999969 0.999969
1.000000 1.000000 0.643000 0.088564 1.305581 0.127150 0.999969 0.999969
1.000000 1.000000 0.002000 6.241146 0.673413 0.977259 0.999969 0.999969
1.000000 1.000000 0.001000 2.517621 -0.766654 0.977752 0.999969 0.999969
1.000000 1.000000 0.003000 6.155298 1.212491 0.976415 0.999969 0.999969
1.000000 1.000000 0.001000 1.556166 -1.326027 0.977752 0.999969 0.999969
1.000000 1.000000 0.000000 1.734441 -0.274656 0.977915 0.999969 0.999969
1.000000 1.000000 0.001000 1.047351 -1.125658 0.977752 0.999969 0.999969
1.000000 1.000000 0.126000 5.679056 1.487194 0.418904 0.999969 0.999969
1.000000 1.000000 0.001000 5.500807 -1.224132 0.977752 0.999969 0.999969
1.000000 1.000000 0.001000 0.362883 -1.381306 0.977752 0.999969 0.999969
1.000000 1.000000 0.032000 2.110399 0.043923 0.794933 0.999969 0.999969
1.000000 1.000000 0.002000 2.730833 1.343768 0.977259 0.999969 0.999969
1.000000 1.000000 0.003000 4.291829 1.511259 0.976415 0.999969 0.999969
1.000000 1.000000 0.020000 3.156954 0.061330 0.875075 0.999969 0.999969
1.000000 1.000000 0.001000 0.226206 1.109597 0.977752 0.999969 0.999969
1.000000 1.000000 0.002000 1.783215 -0.163493 0.977259 0.999969 0.999969
1.000000 1.000000 0.002000 2.915947 0.704624 0.977259 0.999969 0.999969
1.000000 1.000000 0.003000 0.548048 -0.808658 0.976415 0.999969 0.999969
1.000000 1.000000 0.006000 5.318836 -0.768240 0.971427 0.999969 0.999969
1.000000 1.000000 0.003000 0.443790 0.231924 0.976415 0.999969 0.999969
1.000000 1.000000 0.000000 5.395112 -0.342529 0.977915 0.999969 0.999969
1.000000 1.000000 0.003000 5.398417 -0.013253 0.976415 0.999969 0.999969
1.000000 1.000000 0.026000 0.074015 -0.993407 0.832442 0.999969 0.999969
1.000000 1.000000 0.011000 4.421107 1.403261 0.951671 0.999969 0.999969
1.000000 1.000000 0.001000 1.206461 -1.206398 0.977752 0.999969 0.999969
1.000000 1.000000 0.000000 1.792783 1.313735 0.977915 0.999969 0.999969
1.000000 1.000000 0.004000 5.843610 0.827497 0.975191 0.999969 0.999969
1.000000 1.000000 0.000000 0.106069 0.136003 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 2.075580 0.719270 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 0.780796 -0.822668 0.977915 0.999969 0.999969
1.000000 1.000000 0.005000 1.071585 -1.468741 0.973546 0.999969 0.999969
1.000000 1.000000 0.000000 5.208006 0.818436 0.977915 0.999969 0.999969
1.000000 1.000000 0.002000 4.060968 -1.503890 0.977259 0.999969 0.999969
1.000000 1.000000 0.046000 3.032690 -0.187242 0.700437 0.999969 0.999969
1.000000 1.000000 0.000000 1.447520 1.245862 0.977915 0.999969 0.999969
1.000000 1.000000 0.001000 3.567471 0.942185 0.977752 0.999969 0.999969
1.000000 1.000000 0.000000 0.312238 -1.088350 0.977915 0.999969 0.999969
1.000000 1.000000 0.002000 3.243248 -1.201549 0.977259 0.999969 0.999969
1.000000 1.000000 0.000000 2.858867 0.196145 0.977915 0.999969 0.999969
1.000000 1.000000 0.196000 1.708580 0.432746 0.318019 0.999969 0.999969
1.000000 1.000000 0.000000 3.283996 -1.031661 0.977915 0.999969 0.999969
1.000000 1.000000 0.001000 3.414162 -0.686690 0.977752 0.999969 0.999969
1.000000 1.000000 0.000000 2.156315 1.481934 0.977915 0.999969 0.999969
1.000000 1.000000 0.005000 4.585922 -0.737750 0.973546 0.999969 0.999969
1.000000 1.000000 0.004000 5.902775 1.339822 0.975191 0.999969 0.999969
1.000000 1.000000 0.026000 0.256375 -1.366485 0.832442 0.999969 0.999969
1.000000 1.000000 0.000000 3.624367 1.012580 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 4.123661 -1.335001 0.977915 0.999969 0.999969
1.000000 1.000000 0.020000 2.639133 0.458732 0.875075 0.999969 0.999969
1.000000 1.000000 0.000000 1.904777 -0.584695 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 0.115856 0.846256 0.977915 0.999969 0.999969
1.000000 1.000000 0.000000 3.120594 -0.405496 0.977915 0.999969 0.999969
1.000000 1.000000 0.001000 3.782974 0.517999 0.977752 0.999969 0.999969
